accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-5.975324747283774530e-03,4.047980549988026977e-03,-9.792413791784699839e+00
-5.660362929175452237e-03,-5.279272132570605319e-03,-9.791983446147938253e+00
-7.942286063265573126e-03,9.630242180328261667e-03,-9.794891709132215851e+00
2.229205322396591790e-03,7.343770953154326632e-03,-9.799406855745516509e+00
3.426743748989041359e-04,1.513899058963048610e-03,-9.794285140711787463e+00
-1.159293223572671052e-03,1.405306535812533711e-03,-9.797999678116504185e+00
-4.622406629909672077e-03,-2.394256286394368712e-03,-9.794463357619905608e+00
3.446980136600690491e-03,2.478930632288996183e-03,-9.808629010095430090e+00
-2.495285753665630202e-03,-5.403480322106616121e-03,-9.795669893215386281e+00
3.990773134057405344e-03,-5.164067370638094484e-03,-9.800919144785886772e+00
3.617482981494413077e-03,1.245426800175898976e-02,-9.788102139930742851e+00
6.028896651944399242e-03,-3.427822045120135566e-03,-9.795254864835598596e+00
-4.553928286063926509e-03,4.222261471395076342e-03,-9.795636078750252551e+00
4.177507201672826451e-03,-6.593162239130476339e-03,-9.791386537642630117e+00
3.430327031577746328e-04,-6.164088646564314100e-03,-9.795458706430267171e+00
4.061560059975768792e-03,3.795452002922499206e-04,-9.803868797173514338e+00
-2.205990930561499072e-03,-2.368305872046186800e-03,-9.793289001965407081e+00
4.319526802378887038e-03,-7.837854833278477470e-03,-9.785474143859756779e+00
3.559889862429337906e-05,-5.172881560957017649e-03,-9.808019315102226798e+00
-2.138040675964813543e-03,-3.764634249067084441e-03,-9.799038669057491546e+00
1.580358408263089764e-02,2.228237365772385136e-03,-9.787040297778862197e+00
-1.284088640711479601e-04,6.821877578366886130e-03,-9.786473442611821838e+00
-9.423030015000071705e-04,-2.087389439001470851e-03,-9.787054742135065766e+00
2.338739801564575590e-05,-6.707197281157544107e-03,-9.793586925565220369e+00
6.121731371922749373e-04,-3.501294062532901447e-03,-9.795070166839257908e+00
-2.342993786323882067e-05,7.909946724779226817e-04,-9.785718282903671295e+00
-1.189268074122684822e-03,-7.648987724128995802e-03,-9.801155832652925781e+00
-2.261724666441792869e-04,-1.907019147346497015e-03,-9.792964556154721834e+00
-2.087743772546021923e-03,8.505440624792521068e-03,-9.787531691907707554e+00
3.474641559016807772e-03,-6.338069343714883806e-03,-9.799814972034832650e+00
3.636777497853444993e-03,-1.584680337037855944e-03,-9.802177040424165710e+00
-1.662311163068479593e-03,2.742218856787028737e-03,-9.790491268003332692e+00
-5.326817586820048467e-03,-3.951579260163809101e-03,-9.787911776029336153e+00
-2.136399126089519665e-03,-4.761301675517169013e-03,-9.783779315679591804e+00
5.521165756668569569e-03,1.056462685957709454e-03,-9.794884054288743869e+00
